dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,datetime,hour,day,weekday,month,aqi_change,aqi_roll3,pm_ratio,pm2_5_roll3,pm10_roll3,aqi_lag1,pm2_5_lag1
1734577200,5,6301.88,132.32,111.04,0.15,34.33,254.66,315.24,82.08,2024-12-19 03:00:00,3,19,3,12,0.0,5.0,0.8078289557162797,203.60666666666665,255.63666666666657,5.0,192.79
1734580800,5,8224.49,189.54,131.61,2.95,45.3,305.97,378.89,105.38,2024-12-19 04:00:00,4,19,3,12,0.0,5.0,0.807543086383911,251.14000000000001,312.3499999999999,5.0,254.66
1734584400,5,8544.92,189.54,143.95,9.21,47.68,312.03,390.59,111.46,2024-12-19 05:00:00,5,19,3,12,0.0,5.0,0.7988683786067231,290.8866666666667,361.57333333333327,5.0,305.97
1734588000,5,7476.81,144.84,148.06,18.6,41.96,279.88,352.76,94.23,2024-12-19 06:00:00,6,19,3,12,0.0,5.0,0.7934006123143214,299.2933333333333,374.0799999999999,5.0,312.03
1734591600,5,2590.18,24.81,79.51,69.38,29.09,111.68,138.68,27.11,2024-12-19 07:00:00,7,19,3,12,0.0,5.0,0.8053071820017306,234.52999999999997,294.00999999999993,5.0,279.88
1734595200,5,1842.5,11.4,56.21,97.27,24.8,99.1,119.95,15.96,2024-12-19 08:00:00,8,19,3,12,0.0,5.0,0.826177573989162,163.5533333333333,203.7966666666666,5.0,111.68
1734598800,5,1575.47,5.81,40.44,118.73,22.17,110.51,128.68,10.77,2024-12-19 09:00:00,9,19,3,12,0.0,5.0,0.8587970158532795,107.09666666666668,129.10333333333327,5.0,99.1
1734602400,5,1789.09,4.69,47.98,115.87,20.03,130.92,148.36,10.77,2024-12-19 10:00:00,10,19,3,12,0.0,5.0,0.882448099218118,113.50999999999999,132.32999999999993,5.0,110.51
1734606000,5,2563.48,5.14,85.68,78.68,17.4,159.56,180.26,15.33,2024-12-19 11:00:00,11,19,3,12,0.0,5.0,0.8851658715189171,133.66333333333333,152.43333333333325,5.0,130.92
1734609600,5,3524.78,4.19,135.72,22.17,15.5,186.51,211.2,19.76,2024-12-19 12:00:00,12,19,3,12,0.0,5.0,0.8830965909090909,158.99666666666667,179.9399999999999,5.0,159.56
1734613200,5,5020.14,43.81,157.65,0.13,15.5,218.7,251.13,27.61,2024-12-19 13:00:00,13,19,3,12,0.0,5.0,0.8708636960936567,188.25666666666666,214.19666666666657,5.0,186.51
1734616800,5,6462.1,93.88,160.4,0.0,17.17,257.99,302.09,39.01,2024-12-19 14:00:00,14,19,3,12,0.0,5.0,0.8540170147969149,221.0666666666667,254.8066666666666,5.0,218.7
1734620400,5,7370.0,119.81,165.88,0.0,18.84,298.87,356.36,49.65,2024-12-19 15:00:00,15,19,3,12,0.0,5.0,0.8386743742283085,258.52,303.19333333333327,5.0,257.99
1734624000,5,7583.62,125.17,172.73,0.0,26.23,324.95,394.95,69.92,2024-12-19 16:00:00,16,19,3,12,0.0,5.0,0.8227623749841753,293.93666666666667,351.13333333333327,5.0,298.87
1734627600,5,7583.62,123.38,178.22,0.0,34.81,336.16,416.29,91.2,2024-12-19 17:00:00,17,19,3,12,0.0,5.0,0.8075139926493551,319.99333333333334,389.2,5.0,324.95
1734631200,5,7583.62,126.96,186.44,0.0,38.62,332.86,416.6,100.31,2024-12-19 18:00:00,18,19,3,12,0.0,5.0,0.7989918386941911,331.3233333333333,409.2799999999999,5.0,336.16
1734634800,5,7263.18,123.38,186.44,0.0,37.67,310.55,388.68,96.26,2024-12-19 19:00:00,19,19,3,12,0.0,5.0,0.7989863126479366,326.52333333333337,407.1899999999999,5.0,332.86
1734638400,5,6729.13,109.08,180.96,0.0,34.33,283.91,354.55,88.16,2024-12-19 20:00:00,20,19,3,12,0.0,5.0,0.80076152869835,309.10666666666674,386.60999999999996,5.0,310.55
1734642000,5,5928.04,85.83,168.62,0.0,29.56,255.28,320.19,77.01,2024-12-19 21:00:00,21,19,3,12,0.0,5.0,0.7972766170086512,283.24666666666667,354.4733333333333,5.0,283.91
1734645600,5,4966.74,59.9,148.06,0.0,22.89,219.09,276.32,61.81,2024-12-19 22:00:00,22,19,3,12,0.0,5.0,0.7928850607990736,252.76,317.0199999999999,5.0,255.28
1734649200,5,4058.84,38.89,126.12,0.0,18.12,189.27,240.68,51.17,2024-12-19 23:00:00,23,19,3,12,0.0,5.0,0.7863968755193619,221.21333333333334,279.0633333333333,5.0,219.09
1734652800,5,3417.97,26.6,108.3,0.01,15.97,170.62,217.66,46.1,2024-12-20 00:00:00,0,20,4,12,0.0,5.0,0.7838831204631076,192.99333333333334,244.88666666666657,5.0,189.27
1734656400,5,3124.24,24.14,93.22,0.02,15.97,161.13,205.7,46.1,2024-12-20 01:00:00,1,20,4,12,0.0,5.0,0.7833252309188138,173.67333333333332,221.34666666666658,5.0,170.62
1734660000,5,3791.81,52.75,87.74,0.0,20.98,183.13,231.39,56.74,2024-12-20 02:00:00,2,20,4,12,0.0,5.0,0.7914343748649466,171.62666666666667,218.24999999999991,5.0,161.13
1734663600,5,5767.82,126.96,94.59,0.07,30.28,233.43,290.63,76.0,2024-12-20 03:00:00,3,20,4,12,0.0,5.0,0.8031861817431099,192.56333333333336,242.57333333333327,5.0,183.13
1734667200,5,8010.86,205.64,108.3,1.41,41.96,289.38,356.56,98.29,2024-12-20 04:00:00,4,20,4,12,0.0,5.0,0.8115885124523222,235.31333333333336,292.8599999999999,5.0,233.43
1734670800,5,9399.41,250.34,123.38,4.65,50.07,329.24,402.29,113.49,2024-12-20 05:00:00,5,20,4,12,0.0,5.0,0.8184145765492555,284.0166666666667,349.8266666666666,5.0,289.38
1734674400,5,9826.66,243.19,149.43,9.39,50.07,347.63,419.12,108.42,2024-12-20 06:00:00,6,20,4,12,0.0,5.0,0.8294283260164154,322.0833333333333,392.6566666666666,5.0,329.24
1734678000,5,3097.53,33.08,94.59,57.22,51.02,160.95,188.64,27.87,2024-12-20 07:00:00,7,20,4,12,0.0,5.0,0.8532124681933843,279.2733333333333,336.6833333333333,5.0,347.63
1734681600,5,2323.15,16.32,76.09,87.98,46.25,146.0,169.47,17.73,2024-12-20 08:00:00,8,20,4,12,0.0,5.0,0.8615094116952853,218.1933333333333,259.0766666666666,5.0,160.95
1734685200,5,2082.82,10.51,67.86,107.29,40.53,144.91,167.46,13.68,2024-12-20 09:00:00,9,20,4,12,0.0,5.0,0.8653409769497192,150.62,175.1899999999999,5.0,146.0
1734688800,5,2696.99,13.41,93.22,84.4,30.04,167.05,192.62,16.72,2024-12-20 10:00:00,10,20,4,12,0.0,5.0,0.8672515834285122,152.65333333333334,176.51666666666657,5.0,144.91
1734692400,5,3845.21,23.92,139.83,32.54,21.7,207.92,238.81,23.05,2024-12-20 11:00:00,11,20,4,12,0.0,5.0,0.8706503077760562,173.29333333333332,199.6299999999999,5.0,167.05
1734696000,5,5126.95,56.77,163.14,2.5,18.6,244.27,280.09,28.12,2024-12-20 12:00:00,12,20,4,12,0.0,5.0,0.8721125352565248,206.41333333333333,237.17333333333326,5.0,207.92
1734699600,5,6835.94,113.55,174.11,0.0,18.6,285.07,327.37,34.96,2024-12-20 13:00:00,13,20,4,12,0.0,5.0,0.8707884045575343,245.75333333333333,282.0899999999999,5.0,244.27
1734703200,5,7904.05,148.42,186.44,0.0,19.79,327.79,378.94,43.57,2024-12-20 14:00:00,14,20,4,12,0.0,5.0,0.8650182086873912,285.71000000000004,328.79999999999995,5.0,285.07
1734706800,5,8224.49,153.78,191.93,0.0,21.22,365.83,425.8,50.16,2024-12-20 15:00:00,15,20,4,12,0.0,5.0,0.8591592296852982,326.23,377.3699999999999,5.0,327.79
1734710400,5,8438.11,153.78,197.41,0.0,22.17,393.43,460.3,51.17,2024-12-20 16:00:00,16,20,4,12,0.0,5.0,0.8547251792309364,362.34999999999997,421.6799999999999,5.0,365.83
1734714000,5,8224.49,139.47,200.15,0.0,19.55,404.47,475.85,48.13,2024-12-20 17:00:00,17,20,4,12,0.0,5.0,0.8499947462435642,387.91,453.9833333333333,5.0,393.43
1734717600,5,7476.81,114.44,194.67,0.0,15.5,388.41,459.56,43.06,2024-12-20 18:00:00,18,20,4,12,0.0,5.0,0.8451779963443294,395.43666666666667,465.2366666666666,5.0,404.47
1734721200,5,6355.29,83.15,186.44,0.0,11.8,354.47,418.92,36.48,2024-12-20 19:00:00,19,20,4,12,0.0,5.0,0.8461520099302969,382.45,451.4433333333333,5.0,388.41
1734724800,5,5500.79,55.43,178.22,0.0,9.89,323.47,382.71,32.93,2024-12-20 20:00:00,20,20,4,12,0.0,5.0,0.8452091662094015,355.45,420.39666666666653,5.0,354.47
1734728400,5,4806.52,34.42,171.36,0.0,9.66,298.99,354.36,32.42,2024-12-20 21:00:00,21,20,4,12,0.0,5.0,0.8437464725138277,325.6433333333334,385.3299999999999,5.0,323.47
1734732000,5,4219.06,19.0,157.65,0.03,10.13,269.48,320.92,34.45,2024-12-20 22:00:00,22,20,4,12,0.0,5.0,0.8397108313598405,297.31333333333333,352.66333333333324,5.0,298.99
1734735600,5,3685.0,10.06,138.46,0.15,10.61,242.11,289.16,36.48,2024-12-20 23:00:00,23,20,4,12,0.0,5.0,0.8372873149813252,270.1933333333333,321.47999999999996,5.0,269.48
1734739200,5,3337.86,6.37,120.64,0.41,11.21,223.41,266.62,37.49,2024-12-21 00:00:00,0,21,5,12,0.0,5.0,0.8379341384742329,245.0,292.2333333333333,5.0,242.11
1734742800,5,3070.83,7.26,102.82,0.54,11.68,203.06,243.27,38.5,2024-12-21 01:00:00,1,21,5,12,0.0,5.0,0.8347104040777736,222.86,266.3499999999999,5.0,223.41
1734746400,5,3311.16,24.81,91.85,0.05,14.07,198.07,238.47,43.06,2024-12-21 02:00:00,2,21,5,12,0.0,5.0,0.8305866566025076,208.17999999999998,249.45333333333326,5.0,203.06
1734750000,5,4272.46,67.95,90.48,0.19,17.88,209.66,253.14,49.14,2024-12-21 03:00:00,3,21,5,12,0.0,5.0,0.8282373390218851,203.59666666666666,244.95999999999992,5.0,198.07
1734753600,5,5554.2,118.02,95.96,3.31,21.46,232.75,281.38,55.22,2024-12-21 04:00:00,4,21,5,12,0.0,5.0,0.8271732177127017,213.49333333333334,257.66333333333324,5.0,209.66
1734757200,5,6301.88,144.84,104.19,8.85,19.79,250.78,302.32,50.16,2024-12-21 05:00:00,5,21,5,12,0.0,5.0,0.8295183911087589,231.06333333333336,278.94666666666654,5.0,232.75
1734760800,5,6301.88,132.32,120.64,16.99,17.64,256.41,306.64,40.53,2024-12-21 06:00:00,6,21,5,12,0.0,5.0,0.8361922775893558,246.64666666666668,296.7799999999999,5.0,250.78
1734764400,5,2563.48,24.81,76.77,67.23,17.64,138.57,162.25,20.01,2024-12-21 07:00:00,7,21,5,12,0.0,5.0,0.8540523882896763,215.25333333333333,257.06999999999994,5.0,256.41
1734768000,5,1762.39,10.06,54.15,101.57,20.74,121.47,140.93,15.71,2024-12-21 08:00:00,8,21,5,12,0.0,5.0,0.8619172638898743,172.15,203.27333333333323,5.0,138.57
1734771600,5,1602.17,5.98,47.98,120.16,25.27,124.62,143.64,14.69,2024-12-21 09:00:00,9,21,5,12,0.0,5.0,0.8675856307435256,128.22,148.9399999999999,5.0,121.47
1734775200,5,2162.93,6.82,74.71,97.27,23.13,145.77,167.62,17.48,2024-12-21 10:00:00,10,21,5,12,0.0,5.0,0.8696456270134829,130.61999999999998,150.72999999999993,5.0,124.62
1734778800,5,3231.05,10.17,127.49,40.05,18.36,180.22,207.36,22.55,2024-12-21 11:00:00,11,21,5,12,0.0,5.0,0.869116512345679,150.20333333333335,172.87333333333325,5.0,145.77
1734782400,5,4539.49,35.32,161.77,2.82,17.4,211.39,243.65,28.63,2024-12-21 12:00:00,12,21,5,12,0.0,5.0,0.8675969628565564,179.12666666666667,206.20999999999992,5.0,180.22
1734786000,5,6408.69,89.41,186.44,0.0,25.27,247.68,286.73,45.09,2024-12-21 13:00:00,13,21,5,12,0.0,5.0,0.8638091584417396,213.09666666666666,245.91333333333327,5.0,211.39
1734789600,5,8117.68,135.9,213.86,0.0,35.76,287.33,334.64,65.86,2024-12-21 14:00:00,14,21,5,12,0.0,5.0,0.8586241931628018,248.79999999999995,288.3399999999999,5.0,247.68
1734793200,5,9185.79,160.93,233.05,0.0,44.35,324.05,380.47,86.13,2024-12-21 15:00:00,15,21,5,12,0.0,5.0,0.8517097274423738,286.3533333333333,333.9466666666666,5.0,287.33
1734796800,5,9613.04,162.72,246.76,0.0,50.07,344.66,409.23,100.31,2024-12-21 16:00:00,16,21,5,12,0.0,5.0,0.8422158688268211,318.68,374.7799999999999,5.0,324.05
1734800400,5,9185.79,148.42,244.02,0.0,50.07,344.15,415.91,106.39,2024-12-21 17:00:00,17,21,5,12,0.0,5.0,0.8274626722127383,337.61999999999995,401.86999999999995,5.0,344.66
1734804000,5,8331.3,130.53,219.35,0.0,44.82,319.79,393.17,102.34,2024-12-21 18:00:00,18,21,5,12,0.0,5.0,0.813363176234199,336.2,406.1033333333333,5.0,344.15
1734807600,5,7370.0,114.44,191.93,0.0,35.76,284.85,355.32,87.14,2024-12-21 19:00:00,19,21,5,12,0.0,5.0,0.8016717325227964,316.2633333333333,388.13333333333327,5.0,319.79
1734811200,5,6622.31,98.35,174.11,0.0,32.9,257.1,323.85,83.09,2024-12-21 20:00:00,20,21,5,12,0.0,5.0,0.793886058360352,287.24666666666667,357.44666666666654,5.0,284.85
1734814800,5,6088.26,86.72,161.77,0.0,31.95,242.81,306.91,83.09,2024-12-21 21:00:00,21,21,5,12,0.0,5.0,0.7911439835782477,261.58666666666664,328.69333333333327,5.0,257.1
1734818400,5,5874.63,78.68,160.4,0.0,32.42,240.18,300.33,85.12,2024-12-21 22:00:00,22,21,5,12,0.0,5.0,0.7997203076615723,246.69666666666663,310.36333333333323,5.0,242.81
1734822000,5,5767.82,70.63,163.14,0.0,33.38,242.88,298.65,89.17,2024-12-21 23:00:00,23,21,5,12,0.0,5.0,0.8132596685082873,241.95666666666662,301.9633333333333,5.0,240.18
1734825600,5,5607.6,63.48,165.88,0.0,34.33,244.56,296.41,92.21,2024-12-22 00:00:00,0,22,6,12,0.0,5.0,0.8250733780911574,242.53999999999996,298.46333333333325,5.0,242.88
1734829200,5,5393.98,58.11,164.51,0.0,33.38,243.39,292.03,92.21,2024-12-22 01:00:00,1,22,6,12,0.0,5.0,0.8334417696811972,243.60999999999999,295.69666666666654,5.0,244.56
1734832800,5,5661.01,70.63,161.77,0.0,33.86,257.72,307.65,93.22,2024-12-22 02:00:00,2,22,6,12,0.0,5.0,0.8377051844628638,248.55666666666662,298.6966666666666,5.0,243.39
1734836400,5,6622.31,109.08,164.51,0.13,35.29,283.41,337.38,97.27,2024-12-22 03:00:00,3,22,6,12,0.0,5.0,0.8400320113818247,261.50666666666666,312.35333333333324,5.0,257.72
1734840000,5,7690.43,153.78,168.62,1.94,39.58,310.95,370.48,105.38,2024-12-22 04:00:00,4,22,6,12,0.0,5.0,0.8393165622975598,284.02666666666664,338.5033333333333,5.0,283.41
1734843600,5,8544.92,182.39,172.73,5.63,43.87,335.56,399.49,112.47,2024-12-22 05:00:00,5,22,6,12,0.0,5.0,0.8399709629777967,309.9733333333333,369.1166666666666,5.0,310.95
1734847200,5,8758.54,182.39,180.96,9.83,42.44,346.43,408.26,104.37,2024-12-22 06:00:00,6,22,6,12,0.0,5.0,0.8485523930828394,330.97999999999996,392.7433333333333,5.0,335.56
1734850800,5,3337.86,32.63,102.82,45.06,45.3,194.07,221.85,30.4,2024-12-22 07:00:00,7,22,6,12,0.0,5.0,0.8747802569303583,292.02,343.1999999999999,5.0,346.43
1734854400,5,2616.88,17.43,89.11,71.53,55.31,189.44,213.61,21.28,2024-12-22 08:00:00,8,22,6,12,0.0,5.0,0.8868498665792799,243.3133333333333,281.23999999999995,5.0,194.07
1734858000,5,2616.88,13.86,93.22,86.55,66.76,209.29,233.75,18.49,2024-12-22 09:00:00,9,22,6,12,0.0,5.0,0.8953582887700534,197.59999999999994,223.06999999999994,5.0,189.44
1734861600,5,3337.86,17.66,127.49,64.37,64.85,243.47,271.01,20.01,2024-12-22 10:00:00,10,22,6,12,0.0,5.0,0.8983801335744068,214.0666666666666,239.4566666666666,5.0,209.29
1734865200,5,4806.52,35.32,180.96,19.31,53.88,288.16,321.47,26.35,2024-12-22 11:00:00,11,22,6,12,0.0,5.0,0.8963822440663204,246.97333333333327,275.4099999999999,5.0,243.47
1734868800,5,6729.13,83.15,216.6,1.29,52.93,329.32,369.61,38.5,2024-12-22 12:00:00,12,22,6,12,0.0,5.0,0.8909932090581965,286.9833333333333,320.6966666666666,5.0,288.16
1734872400,5,8972.17,139.47,246.76,0.0,56.74,363.69,413.59,54.72,2024-12-22 13:00:00,13,22,6,12,0.0,5.0,0.8793491138567181,327.0566666666666,368.2233333333333,5.0,329.32
1734876000,5,9933.47,153.78,260.47,0.0,45.78,384.22,443.32,59.28,2024-12-22 14:00:00,14,22,6,12,0.0,5.0,0.8666877199314266,359.0766666666666,408.8399999999999,5.0,363.69
1734879600,5,9078.98,126.96,241.28,0.0,29.56,378.3,442.63,56.24,2024-12-22 15:00:00,15,22,6,12,0.0,5.0,0.8546641664595712,375.40333333333336,433.1799999999999,5.0,384.22
1734883200,5,6675.72,69.74,183.7,0.0,16.21,337.99,400.1,46.1,2024-12-22 16:00:00,16,22,6,12,0.0,5.0,0.8447638090477381,366.8366666666666,428.6833333333332,5.0,378.3
1734886800,5,5020.14,42.02,137.09,0.0,10.49,305.18,365.03,38.0,2024-12-22 17:00:00,17,22,6,12,0.0,5.0,0.8360408733528751,340.48999999999995,402.5866666666666,5.0,337.99
1734890400,5,4272.46,34.87,113.79,0.0,8.7,281.28,340.61,31.16,2024-12-22 18:00:00,18,22,6,12,0.0,5.0,0.8258125128446022,308.1499999999999,368.5799999999999,5.0,305.18
1734894000,5,3791.81,27.27,102.82,0.01,7.27,252.18,307.96,23.81,2024-12-22 19:00:00,19,22,6,12,0.0,5.0,0.8188725808546565,279.5466666666666,337.86666666666656,5.0,281.28
1734897600,5,3337.86,18.33,93.22,0.06,7.21,228.94,281.16,21.79,2024-12-22 20:00:00,20,22,6,12,0.0,5.0,0.8142694551145254,254.1333333333333,309.9099999999999,5.0,252.18
1734901200,5,2883.91,8.72,83.63,0.65,7.75,210.83,260.02,22.55,2024-12-22 21:00:00,21,22,6,12,0.0,5.0,0.8108222444427353,230.64999999999998,283.04666666666657,5.0,228.94
1734904800,5,2510.07,1.84,71.97,5.1,7.99,196.46,240.88,22.8,2024-12-22 22:00:00,22,22,6,12,0.0,5.0,0.8155928263035537,212.07666666666663,260.6866666666666,5.0,210.83
1734908400,5,2296.45,0.17,60.32,14.84,8.46,189.33,230.08,22.55,2024-12-22 23:00:00,23,22,6,12,0.0,5.0,0.8228876912378303,198.8733333333333,243.65999999999994,5.0,196.46
1734912000,5,2243.04,0.09,56.89,19.67,8.94,189.91,229.97,23.56,2024-12-23 00:00:00,0,23,0,12,0.0,5.0,0.8258033656563899,191.89999999999995,233.6433333333333,5.0,189.33
1734915600,5,2403.26,0.47,63.06,14.48,9.54,196.44,237.72,26.09,2024-12-23 01:00:00,1,23,0,12,0.0,5.0,0.8263503281171125,191.8933333333333,232.58999999999992,5.0,189.91
1734919200,5,3257.75,19.22,80.2,0.88,11.32,226.17,273.21,30.91,2024-12-23 02:00:00,2,23,0,12,0.0,5.0,0.8278247501921598,204.1733333333333,246.96666666666658,5.0,196.44
1734922800,5,4913.33,72.42,93.22,0.09,13.35,267.87,322.53,34.45,2024-12-23 03:00:00,3,23,0,12,0.0,5.0,0.8305273928006698,230.15999999999997,277.81999999999994,5.0,226.17
1734926400,5,5874.63,104.61,101.45,1.77,13.47,284.14,342.48,35.46,2024-12-23 04:00:00,4,23,0,12,0.0,5.0,0.8296542863816865,259.39333333333326,312.73999999999995,5.0,267.87
1734930000,5,5500.79,95.67,97.33,6.88,12.64,265.33,321.8,34.45,2024-12-23 05:00:00,5,23,0,12,0.0,5.0,0.8245183343691733,272.44666666666666,328.9366666666666,5.0,284.14
1734933600,5,4165.65,56.33,89.11,20.74,12.4,224.02,269.61,26.35,2024-12-23 06:00:00,6,23,0,12,0.0,5.0,0.8309038982233596,257.83,311.2966666666666,5.0,265.33
1734937200,5,1121.52,1.7,25.02,118.73,18.12,144.03,157.2,5.07,2024-12-23 07:00:00,7,23,0,12,0.0,5.0,0.9162213740458016,211.12666666666664,249.53666666666663,5.0,224.02
1734940800,5,660.9,0.76,11.82,124.45,16.21,84.34,91.29,2.44,2024-12-23 08:00:00,8,23,0,12,0.0,5.0,0.9238689889363566,150.79666666666665,172.69999999999993,5.0,144.03
1734944400,4,580.79,0.54,9.42,127.32,14.42,61.26,66.68,2.03,2024-12-23 09:00:00,9,23,0,12,-1.0,4.666666666666667,0.9187162567486501,96.54333333333331,105.05666666666662,5.0,84.34
1734948000,4,1255.04,2.88,41.81,90.84,12.28,68.88,77.56,7.98,2024-12-23 10:00:00,10,23,0,12,0.0,4.333333333333333,0.8880866425992779,71.49333333333331,78.50999999999995,4.0,61.26
1734951600,5,2536.77,10.84,95.96,30.04,12.4,96.92,112.03,16.47,2024-12-23 11:00:00,11,23,0,12,1.0,4.333333333333333,0.8651254128358475,75.68666666666665,85.42333333333328,4.0,68.88
1734955200,5,3738.4,43.81,119.27,1.72,12.76,121.9,142.43,22.29,2024-12-23 12:00:00,12,23,0,12,0.0,4.666666666666667,0.855859018465211,95.89999999999998,110.67333333333328,5.0,96.92
1734958800,5,5287.17,101.92,126.12,0.0,15.14,154.64,181.57,29.89,2024-12-23 13:00:00,13,23,0,12,0.0,5.0,0.851682546676213,124.48666666666664,145.34333333333328,5.0,121.9
1734962400,5,6782.53,150.2,131.61,0.0,20.03,200.56,236.86,41.54,2024-12-23 14:00:00,14,23,0,12,0.0,5.0,0.846744912606603,159.0333333333333,186.9533333333333,5.0,154.64
1734966000,5,7797.24,182.39,137.09,0.0,26.7,253.16,299.5,56.74,2024-12-23 15:00:00,15,23,0,12,0.0,5.0,0.8452754590984974,202.78666666666663,239.30999999999995,5.0,200.56
1734969600,5,8972.17,207.42,145.32,0.0,32.42,308.03,364.84,69.92,2024-12-23 16:00:00,16,23,0,12,0.0,5.0,0.8442879070277381,253.91666666666663,300.3999999999999,5.0,253.16
1734973200,5,10253.91,232.46,165.88,0.0,30.52,362.56,427.81,66.88,2024-12-23 17:00:00,17,23,0,12,0.0,5.0,0.8474790210607512,307.9166666666666,364.0499999999999,5.0,308.03
1734976800,5,10681.15,232.46,183.7,0.0,22.17,375.21,442.24,44.58,2024-12-23 18:00:00,18,23,0,12,0.0,5.0,0.8484307163531114,348.5999999999999,411.62999999999994,5.0,362.56
1734980400,5,9399.41,187.75,178.22,0.0,12.52,322.82,380.83,21.28,2024-12-23 19:00:00,19,23,0,12,0.0,5.0,0.8476748155344904,353.53,416.96,5.0,375.21
1734984000,5,7156.37,123.38,157.65,0.0,7.99,250.88,296.98,13.05,2024-12-23 20:00:00,20,23,0,12,0.0,5.0,0.8447706916290658,316.3033333333333,373.34999999999997,5.0,322.82
1734987600,5,5073.55,65.27,130.24,0.0,6.14,191.74,228.62,10.13,2024-12-23 21:00:00,21,23,0,12,0.0,5.0,0.838684279590587,255.14666666666662,302.14333333333326,5.0,250.88
1734991200,5,3364.56,27.05,100.08,0.01,5.25,147.37,176.36,9.37,2024-12-23 22:00:00,22,23,0,12,0.0,5.0,0.8356203220684962,196.6633333333333,233.9866666666666,5.0,191.74
1734994800,5,2349.85,7.71,78.14,0.79,4.89,123.81,148.09,9.37,2024-12-23 23:00:00,23,23,0,12,0.0,5.0,0.8360456479168074,154.30666666666664,184.3566666666666,5.0,147.37
1734998400,5,1869.2,1.17,61.69,7.15,5.01,116.64,138.16,9.75,2024-12-24 00:00:00,0,24,1,12,0.0,5.0,0.8442385639837869,129.27333333333328,154.2033333333333,5.0,123.81
1735002000,5,1682.28,0.32,49.35,16.81,5.19,118.32,138.03,9.63,2024-12-24 01:00:00,1,24,1,12,0.0,5.0,0.8572049554444685,119.58999999999996,141.42666666666662,5.0,116.64
1735005600,5,2296.45,9.95,62.38,3.17,6.38,144.47,167.78,11.02,2024-12-24 02:00:00,2,24,1,12,0.0,5.0,0.8610680653236381,126.47666666666663,147.98999999999992,5.0,118.32
1735009200,5,3738.4,59.9,68.55,0.08,7.87,187.82,218.37,11.27,2024-12-24 03:00:00,3,24,1,12,0.0,5.0,0.8600998305628061,150.2033333333333,174.7266666666666,5.0,144.47
1735012800,5,5340.58,119.81,74.71,1.25,9.06,230.86,269.01,12.67,2024-12-24 04:00:00,4,24,1,12,0.0,5.0,0.8581837106427271,187.7166666666666,218.38666666666663,5.0,187.82
1735016400,5,5928.04,141.26,80.88,4.52,10.13,250.37,293.39,21.03,2024-12-24 05:00:00,5,24,1,12,0.0,5.0,0.8533692354885989,223.01666666666665,260.2566666666666,5.0,230.86
1735020000,5,5500.79,118.02,89.11,10.46,10.61,245.42,289.14,24.83,2024-12-24 06:00:00,6,24,1,12,0.0,5.0,0.8487929722625718,242.2166666666666,283.8466666666666,5.0,250.37
1735023600,5,2109.53,12.52,54.15,77.25,19.31,174.02,198.62,12.16,2024-12-24 07:00:00,7,24,1,12,0.0,5.0,0.8761454032826503,223.26999999999998,260.38333333333327,5.0,245.42
1735027200,5,1695.63,5.03,36.33,118.73,21.7,189.18,211.37,9.88,2024-12-24 08:00:00,8,24,1,12,0.0,5.0,0.8950182145053698,202.8733333333333,233.0433333333333,5.0,174.02
1735030800,5,1548.77,2.96,29.13,143.05,23.84,191.19,210.88,8.23,2024-12-24 09:00:00,9,24,1,12,0.0,5.0,0.9066293626707133,184.79666666666662,206.95666666666662,5.0,189.18
1735034400,5,1708.98,2.65,38.73,140.19,19.79,204.41,224.36,9.75,2024-12-24 10:00:00,10,24,1,12,0.0,5.0,0.9110804064895702,194.92666666666662,215.53666666666663,5.0,191.19
1735038000,5,2162.93,2.1,61.01,121.59,15.5,240.07,263.2,12.92,2024-12-24 11:00:00,11,24,1,12,0.0,5.0,0.9121200607902735,211.88999999999996,232.81333333333328,5.0,204.41
1735041600,5,2590.18,0.42,85.0,90.84,14.31,262.64,287.69,14.69,2024-12-24 12:00:00,12,24,1,12,0.0,5.0,0.9129271090409816,235.70666666666662,258.4166666666666,5.0,240.07
1735045200,5,3738.4,4.3,145.32,23.6,13.59,296.39,326.2,20.27,2024-12-24 13:00:00,13,24,1,12,0.0,5.0,0.9086143470263642,266.3666666666666,292.3633333333333,5.0,262.64
1735048800,5,4966.74,35.32,163.14,0.02,12.99,341.32,378.41,27.36,2024-12-24 14:00:00,14,24,1,12,0.0,5.0,0.901984619856769,300.1166666666666,330.76666666666665,5.0,296.39
