dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1749700800,4,513.55,3.03,14.13,81.21,5.05,43.2,114.62,106.71
1749704400,4,460.53,1.65,10.68,107.64,4.71,48.2,120.49,74.88
1749708000,4,385.12,0.62,6.26,138.19,4.81,58.11,132.92,56.97
1749711600,4,169.03,0.13,1.29,132.34,4.28,39.57,114.69,17.81
1749715200,4,143.77,0.09,0.84,129.97,3.36,36.78,106.37,13.1
1749718800,4,140.89,0.09,0.82,130.48,3.11,36.48,103.03,12.63
1749722400,4,142.55,0.08,0.88,132.71,3.05,37.02,102.36,12.94
1749726000,4,146.52,0.08,1.04,133.79,3.07,37.96,103.27,13.84
1749729600,4,152.55,0.08,1.37,134.59,3.13,38.96,104.8,14.94
1749733200,4,211.65,0.15,5.61,124.46,3.34,40.66,104.61,26.4
1749736800,4,306.24,0.05,11.71,108.63,3.71,43.04,104.87,43.34
1749740400,4,383.11,0.0,15.0,95.98,4.04,45.3,106.3,56.02
1749744000,4,437.32,0.0,17.1,85.67,4.23,46.77,106.85,64.71
1749747600,4,479.74,0.0,18.16,79.02,4.38,48.27,108.1,69.72
1749751200,4,509.59,0.0,18.85,72.8,4.37,48.94,107.47,72.53
1749754800,4,520.59,0.0,19.06,64.79,4.16,48.04,103.14,78.3
1749758400,4,544.47,0.0,19.74,56.68,4.04,48.34,101.38,94.68
1749762000,4,569.55,0.0,20.31,51.35,4.04,49.16,101.82,119.14
1749765600,4,588.15,0.0,20.83,49.39,4.26,50.04,103.89,151.88
1749769200,4,603.05,0.0,21.07,48.57,4.51,50.99,106.86,180.08
1749772800,4,616.37,0.0,21.36,47.67,4.7,53.05,110.01,202.8
1749776400,4,625.21,0.05,21.73,46.54,4.82,53.16,109.95,215.17
1749780000,4,665.0,1.23,22.39,48.98,5.11,53.78,110.55,216.13
1749783600,4,730.84,3.32,22.68,59.77,5.45,56.44,112.99,206.74
1749787200,4,590.73,2.4,14.72,89.99,4.63,51.15,106.9,104.95
1749790800,4,556.5,1.26,10.34,122.8,4.72,61.23,114.58,72.66
1749794400,5,542.95,0.58,6.83,165.24,5.2,81.82,134.62,61.81
1749798000,4,267.27,0.19,2.17,150.7,4.92,51.72,106.86,26.22
1749801600,3,189.27,0.1,1.37,137.44,3.95,40.8,94.29,17.0
1749805200,3,178.45,0.07,1.38,135.5,4.0,39.74,91.99,15.44
1749808800,3,179.7,0.05,1.49,136.44,4.26,40.5,92.05,15.21
1749812400,3,184.69,0.05,1.59,138.34,4.55,42.04,92.76,15.41
1749816000,4,191.94,0.05,1.76,140.25,4.81,43.75,93.73,15.82
1749819600,3,224.96,0.05,3.58,137.81,5.29,46.95,94.86,21.17
1749823200,4,278.33,0.01,6.22,131.83,5.9,51.55,97.0,30.0
1749826800,4,325.51,0.0,7.74,125.54,6.34,55.47,99.23,37.96
1749830400,4,382.54,0.0,9.82,115.15,6.65,58.93,100.06,48.12
1749834000,4,459.28,0.0,12.74,102.33,6.82,63.12,102.58,60.6
1749837600,4,532.51,0.0,15.44,90.42,6.75,67.03,106.26,70.85
1749841200,4,581.67,0.0,17.17,79.12,6.38,69.3,107.8,78.78
1749844800,4,611.15,0.0,17.41,69.71,5.92,71.25,109.03,85.88
1749848400,4,631.53,0.0,17.07,61.81,5.41,72.74,110.25,91.56
1749852000,4,644.99,0.0,16.83,55.31,4.87,73.09,110.98,97.9
1749855600,4,657.45,0.0,16.86,50.97,4.49,73.25,112.32,110.85
1749859200,4,667.98,0.0,17.15,48.59,4.31,73.12,113.49,131.53
1749862800,4,666.93,0.03,17.51,47.08,4.18,71.4,112.43,149.43
1749866400,4,676.83,0.7,17.71,47.8,4.01,68.36,110.3,142.48
1749870000,4,690.66,2.0,17.15,57.91,3.93,64.85,107.01,123.41
1749873600,3,459.72,0.96,8.4,105.79,3.99,47.75,85.01,58.05
1749877200,3,385.65,0.53,4.91,130.51,3.97,44.34,78.66,42.66
1749880800,4,357.98,0.31,3.11,150.49,4.02,47.16,80.22,38.61
1749884400,4,277.53,0.14,1.43,155.2,4.0,45.63,81.4,23.69
1749888000,4,246.76,0.1,1.1,152.07,3.64,45.59,85.1,19.74
1749891600,4,233.1,0.08,1.08,149.92,3.36,44.28,85.09,18.72
1749895200,4,225.61,0.08,1.21,148.84,3.15,42.92,84.29,18.63
1749898800,4,223.43,0.1,1.58,147.02,3.01,41.88,83.45,19.71
1749902400,4,225.61,0.11,2.22,145.35,2.92,40.91,82.57,21.12
1749906000,3,268.57,0.13,5.8,134.87,2.95,40.71,82.16,32.37
1749909600,3,333.5,0.04,10.48,119.09,3.02,40.82,81.7,48.17
1749913200,3,376.94,0.0,12.44,107.79,3.05,40.63,81.2,59.43
1749916800,3,410.89,0.0,14.05,96.46,3.05,40.44,79.37,71.49
1749920400,3,450.33,0.0,15.64,85.71,3.11,41.13,79.16,84.44
1749924000,3,482.02,0.0,16.87,77.75,3.1,41.82,79.96,96.39
1749927600,3,492.86,0.0,17.11,72.74,3.05,41.68,79.98,115.14
1749931200,3,500.44,0.0,16.97,71.78,3.12,42.13,81.22,144.02
1749934800,3,510.35,0.0,16.86,71.66,3.26,44.22,84.08,173.97
1749938400,3,518.24,0.0,16.81,71.53,3.37,46.6,86.93,202.07
1749942000,3,530.04,0.0,16.81,70.41,3.42,49.03,89.96,226.39
1749945600,4,541.86,0.0,16.8,67.57,3.38,51.41,92.93,239.3
1749949200,4,553.17,0.11,17.07,61.97,3.16,51.06,92.46,216.94
1749952800,4,581.37,1.07,16.9,59.15,3.05,50.42,91.76,188.2
1749956400,4,624.15,2.69,16.62,64.31,3.08,50.25,91.98,164.83
1749960000,3,529.11,1.95,12.02,98.28,3.14,44.66,85.58,100.57
1749963600,3,454.96,0.92,8.08,126.23,3.33,45.85,84.56,69.46
1749967200,4,402.7,0.42,5.08,151.47,3.58,49.92,86.58,55.7
1749970800,4,250.83,0.12,1.67,154.32,2.83,37.84,72.55,23.33
1749974400,4,215.39,0.07,1.24,147.58,2.25,36.13,72.22,18.41
1749978000,4,209.41,0.04,1.33,144.45,2.18,36.32,73.3,18.12
1749981600,3,243.06,0.04,3.71,134.82,2.38,38.19,75.62,28.11
1749985200,3,304.45,0.05,7.41,124.7,2.75,41.5,79.75,47.54
1749988800,3,366.36,0.04,10.99,120.9,3.23,45.57,85.27,67.2
1749992400,3,421.83,0.02,13.88,115.37,3.63,49.28,90.02,83.53
1749996000,4,452.35,0.0,14.16,106.29,3.78,52.57,94.01,87.95
1749999600,4,452.4,0.0,12.52,101.19,3.76,55.14,96.95,81.22
1750003200,4,363.29,0.0,6.77,111.51,3.33,56.39,101.65,57.76
1750006800,4,348.63,0.0,5.52,112.58,3.17,59.41,108.29,55.29
1750010400,4,347.62,0.0,5.19,111.42,3.05,62.88,116.16,56.34
1750014000,4,357.21,0.0,5.73,103.86,2.97,65.79,120.43,61.38
1750017600,4,378.76,0.0,6.55,94.53,3.0,69.08,125.11,68.95
1750021200,4,391.18,0.0,6.82,89.32,3.04,72.01,130.66,74.39
1750024800,4,390.85,0.0,6.64,88.55,3.01,73.45,133.72,77.22
1750028400,4,393.56,0.0,6.69,86.1,2.96,74.3,133.83,78.31
1750032000,4,398.93,0.0,6.86,82.44,2.91,74.52,132.06,78.11
1750035600,4,400.97,0.0,7.07,79.39,2.8,73.7,128.51,75.44
1750039200,4,417.25,0.02,8.13,78.39,2.75,72.74,125.74,71.69
1750042800,4,417.96,0.07,8.87,84.65,2.69,69.86,120.82,62.48
1750046400,4,328.17,0.07,5.77,108.33,2.25,59.53,104.12,40.84
1750050000,4,302.25,0.09,4.98,115.05,2.04,54.48,93.73,35.06
1750053600,4,285.69,0.1,4.28,119.46,1.96,51.65,86.33,31.95
1750057200,3,225.51,0.05,2.11,131.36,1.26,43.74,74.21,20.61
1750060800,3,204.45,0.03,1.45,134.32,0.97,38.95,67.84,17.19
1750064400,3,200.39,0.04,1.41,134.45,0.93,36.85,64.73,16.62
1750068000,3,200.29,0.03,1.46,135.4,0.93,35.99,64.02,16.62
1750071600,3,201.34,0.05,1.54,135.62,0.96,35.66,64.18,16.87
1750075200,3,203.54,0.05,1.72,135.83,1.0,35.5,64.39,17.25
1750078800,3,246.73,0.08,4.92,126.55,1.18,36.12,64.58,25.85
1750082400,3,320.87,0.03,9.64,111.51,1.49,37.54,65.51,40.02
1750086000,3,384.51,0.0,12.29,99.22,1.79,39.16,67.04,51.61
1750089600,3,435.5,0.0,13.76,89.29,2.02,40.52,68.14,61.13
1750093200,3,483.57,0.0,14.8,81.52,2.2,42.25,69.87,69.17
1750096800,3,525.59,0.0,15.68,75.06,2.28,43.9,71.54,75.49
1750100400,3,550.76,0.0,16.3,67.51,2.19,44.74,71.36,82.23
1750104000,3,577.6,0.0,16.63,59.6,2.07,45.85,71.81,91.37
1750107600,3,597.16,0.0,16.44,52.88,1.98,47.24,73.26,100.79
1750111200,3,605.23,0.0,16.06,49.28,2.11,49.72,76.33,121.23
1750114800,4,611.15,0.0,15.86,49.54,2.45,53.38,80.96,150.13
1750118400,4,621.1,0.0,16.03,50.67,2.8,56.9,85.49,178.98
1750122000,4,638.57,0.03,16.98,50.66,3.11,59.32,88.87,205.13
1750125600,4,685.05,0.9,18.57,50.74,3.4,60.77,91.37,221.53
1750129200,4,749.41,2.88,19.17,57.94,3.59,62.96,94.36,217.31
1750132800,3,293.79,0.3,3.19,128.75,3.61,41.67,73.45,36.94
1750136400,3,249.93,0.16,1.56,137.83,2.95,42.28,75.03,24.73
1750140000,4,245.3,0.13,1.26,141.77,2.88,43.45,76.25,23.46
1750143600,4,246.19,0.12,1.16,145.96,2.86,44.45,76.62,22.89
1750147200,4,242.91,0.12,1.12,146.64,2.65,43.22,73.39,21.73
1750150800,4,240.46,0.12,1.13,147.18,2.46,41.26,69.13,20.8
1750154400,4,239.64,0.11,1.18,148.23,2.31,40.03,66.49,20.32
1750158000,4,239.79,0.1,1.31,148.82,2.25,39.37,64.8,20.33
1750161600,4,242.37,0.09,1.57,148.71,2.23,38.92,63.54,20.54
1750165200,4,263.85,0.08,3.04,146.13,2.34,39.22,62.81,24.3
1750168800,4,299.04,0.02,5.07,140.62,2.55,40.04,61.79,30.35
1750172400,3,331.2,0.0,5.88,136.47,2.8,41.39,60.97,35.35
1750176000,3,364.48,0.0,6.43,130.99,3.07,43.25,60.24,40.58
1750179600,3,411.73,0.0,7.4,124.89,3.43,46.6,62.07,47.98
1750183200,4,460.57,0.0,8.41,119.03,3.87,50.45,65.12,54.6
1750186800,4,499.1,0.0,9.24,111.64,4.23,53.67,67.67,60.66
1750190400,4,539.76,0.0,9.88,102.58,4.39,56.95,70.72,68.32
1750194000,4,579.23,0.0,10.12,94.06,4.43,59.97,73.81,75.35
1750197600,4,610.97,0.0,10.37,85.05,4.23,62.21,76.26,83.89
1750201200,4,646.58,0.0,10.77,77.42,4.04,64.96,79.44,97.64
1750204800,4,681.27,0.0,11.21,71.85,4.06,68.67,83.81,114.6
1750208400,4,717.28,0.02,11.87,66.77,4.16,71.67,87.53,126.24
1750212000,4,771.84,0.45,13.11,62.63,4.1,73.79,90.75,115.03
1750215600,5,834.94,1.56,13.94,70.56,4.35,76.13,94.26,98.69
1750219200,4,493.17,0.27,3.45,144.65,6.61,63.88,81.58,31.41
1750222800,4,422.6,0.17,1.98,156.78,5.63,61.25,79.2,25.18
1750226400,4,406.61,0.14,1.63,162.58,5.23,62.9,81.81,25.03
1750230000,4,372.35,0.11,1.25,162.38,4.27,63.35,86.53,24.17
1750233600,4,348.03,0.1,1.11,157.53,3.51,63.4,90.27,23.82
1750237200,4,341.41,0.1,1.14,155.21,3.14,64.38,92.93,24.11
1750240800,4,341.56,0.11,1.21,154.97,2.86,65.89,96.19,24.75
1750244400,4,339.09,0.1,1.35,153.06,2.62,66.02,97.35,25.05
1750248000,4,337.91,0.09,1.65,151.16,2.47,65.44,97.44,25.4
1750251600,4,393.91,0.15,5.83,138.5,2.58,66.69,98.3,36.39
1750255200,4,485.31,0.05,11.8,118.16,2.86,68.87,100.36,53.94
1750258800,4,554.9,0.0,14.53,103.94,3.1,70.79,102.99,69.11
1750262400,4,593.08,0.0,15.6,96.08,3.27,71.66,104.33,81.11
1750266000,4,628.26,0.0,15.98,91.08,3.44,73.0,106.15,85.97
1750269600,4,659.11,0.0,16.16,87.22,3.58,74.04,107.23,86.45
